order_id,order_date,customer_id,customer_name,product_category,product_name,quantity,unit_price,discount_pct,shipping_country,payment_method,order_status,review_score,return_flag,notes
10438,2022-03-18,222,Bob Smith,Electronics,LED Lamp,1,463.81,0.0,USA,Credit Card,Delivered,5.0,0,
10439,2022-06-26,376,Alice Johnson,Clothing,Skincare Set,5,322.18,15.0,UK,Bank Transfer,Delivered,,0,
10440,2022-12-10,9,Eve Davis,Electronics,LED Lamp,1,324.99,10.0,France,Credit Card,Delivered,4.0,0,
10441,2022-04-08,390,Eve Davis,Home & Garden,Laptop Pro,2,$281.22,25.0,USA,Debit Card,Delivered,,0,
10442,2022-08-04,70,Eve Davis,Home & Garden,Yoga Mat,2,24.08,5.0,UK,Credit Card,Cancelled,4.0,0,
10443,2022-03-21,342,Dave Brown,Home & Garden,Running Shoes,2,370.4,20.0,USA,Debit Card,Delivered,5.0,1,
10444,2022-08-04,66,Alice Johnson,Books,Coffee Maker,1,359.54,10.0,Canada,Bank Transfer,Delivered,,0,
10445,2022-11-26,95,Alice Johnson,Home & Garden,Wireless Headset,1,267.41,20.0,USA,Credit Card,Cancelled,,0,Packaging was damaged
10446,2022-03-01,181,Bob Smith,Electronics,Python Book,5,211.05,20.0,USA,PayPal,Delivered,4.0,0,
10447,2022-05-10,70,Bob Smith,Beauty,Yoga Mat,1,271.47,10.0,France,Credit Card,Processing,5.0,0,
10448,2022-03-14,234,Eve Davis,Electronics,Laptop Pro,5,374.67,20.0,USA,Credit Card,Shipped,4.0,0,Good value for money
10449,2022-04-17,261,Alice Johnson,Electronics,Wireless Headset,10,$371.98,,France,Debit Card,Delivered,4.0,0,"Excellent quality, will buy again"
10450,2022-08-24,20,Alice Johnson,Toys,Wireless Headset,1,330.76,5.0,Canada,PayPal,Delivered,4.0,0,
10451,2022-09-05,396,Eve Davis,Sports,Bluetooth Speaker,2,452.37,0.0,USA,Debit Card,Delivered,2.0,0,
10452,2022-02-24,358,Carol White,Home & Garden,Coffee Maker,2,306.89,5.0,USA,PayPal,Delivered,,0,
10453,2022-03-09,358,Alice Johnson,Electronics,Coffee Maker,1,12.18,0.0,Canada,Credit Card,Cancelled,5.0,0,Good value for money
10454,2023-01-07,392,Eve Davis,Sports,Yoga Mat,10,310.94,15.0,Germany,PayPal,Delivered,2.0,0,Wrong item sent
10455,2022-09-09,376,Eve Davis,Books,Desk Chair,10,308.22,5.0,Canada,Credit Card,Delivered,4.0,0,
10456,2022-03-25,186,Carol White,Home & Garden,Running Shoes,5,39.47,15.0,Canada,Credit Card,Returned,3.0,0,
10457,2022-08-08,305,Bob Smith,Beauty,Bluetooth Speaker,1,216.73,10.0,USA,Credit Card,Delivered,4.0,0,
10458,2022-11-09,64,Eve Davis,Electronics,Running Shoes,1,327.29,0.0,USA,Debit Card,Delivered,2.0,0,
10459,2022-01-17,178,Alice Johnson,Clothing,Python Book,10,353.73,10.0,UK,Credit Card,Delivered,5.0,0,
10460,2022-10-28,235,Bob Smith,Home & Garden,Bluetooth Speaker,3,447.06,10.0,UK,Credit Card,Processing,,0,
10461,2022-07-21,353,Bob Smith,Clothing,Desk Chair,2,421.48,5.0,Canada,Credit Card,Processing,3.0,1,
10462,2022-09-19,250,Bob Smith,Electronics,LED Lamp,1,62.69,20.0,USA,PayPal,Processing,,0,
10463,2022-03-12,295,Eve Davis,Electronics,Yoga Mat,3,306.35,20.0,USA,Credit Card,Processing,3.0,0,Packaging was damaged
10464,2022-11-30,40,Alice Johnson,Books,LED Lamp,1,300.26,15.0,France,Credit Card,Shipped,3.0,0,
10465,2022-07-27,287,Carol White,Electronics,Laptop Pro,5,155.36,5.0,France,Credit Card,Processing,4.0,0,
10466,2023-01-06,259,Dave Brown,Electronics,Python Book,10,96.13,10.0,India,PayPal,Delivered,4.0,0,Wrong item sent
10467,2022-01-28,240,Dave Brown,Clothing,Desk Chair,3,$307.38,25.0,USA,PayPal,Processing,,0,
10468,2022-09-14,72,Bob Smith,Electronics,Python Book,1,92.89,15.0,USA,Credit Card,Delivered,4.0,0,
10469,2022-05-14,30,Dave Brown,Electronics,Wireless Headset,10,404.1,10.0,UK,Credit Card,Delivered,5.0,0,
10470,2022-02-23,351,Dave Brown,Electronics,Wireless Headset,5,78.45,15.0,UK,Debit Card,Shipped,5.0,0,
10471,2022-01-07,29,Eve Davis,Toys,Desk Chair,2,135.87,25.0,USA,PayPal,Processing,,0,
10472,2022-02-17,312,Carol White,Electronics,Bluetooth Speaker,2,112.81,0.0,UK,PayPal,Delivered,,0,
10473,2022-01-20,87,Dave Brown,Home & Garden,Yoga Mat,2,357.86,15.0,USA,PayPal,Delivered,,0,Great product!
10474,2022-05-19,108,Carol White,Home & Garden,Skincare Set,3,83.41,15.0,USA,Credit Card,Delivered,5.0,0,
10475,2022-10-28,319,Dave Brown,Books,Python Book,5,16.91,10.0,Canada,Credit Card,Delivered,,0,Packaging was damaged
10476,2022-02-17,30,Bob Smith,Electronics,Running Shoes,1,190.24,20.0,USA,Credit Card,Delivered,4.0,0,
10477,2022-06-11,309,Bob Smith,Sports,Running Shoes,1,156.02,10.0,UK,Debit Card,Shipped,4.0,0,
10478,2022-08-19,46,Carol White,Clothing,Coffee Maker,3,201.86,,USA,PayPal,Delivered,,0,"Excellent quality, will buy again"
10479,2022-09-14,359,Carol White,Electronics,Yoga Mat,1,378.14,10.0,USA,PayPal,Delivered,4.0,0,
10480,2022-01-09,137,Carol White,Clothing,Wireless Headset,5,11.12,25.0,France,Debit Card,Delivered,,0,
10481,2022-08-16,263,Carol White,Electronics,Skincare Set,2,23.67,20.0,Canada,PayPal,Delivered,4.0,0,
10482,2022-06-05,63,Alice Johnson,Clothing,Skincare Set,10,131.54,,France,Debit Card,Delivered,3.0,0,Good value for money
10483,2022-03-06,44,Bob Smith,Clothing,Laptop Pro,5,445.16,25.0,Germany,Crypto,Processing,3.0,0,Good value for money
10484,2022-06-24,251,Dave Brown,Clothing,Skincare Set,2,88.69,,Canada,PayPal,Processing,5.0,0,
10485,2022-01-13,335,Alice Johnson,Home & Garden,Python Book,1,498.53,5.0,France,Credit Card,Shipped,5.0,0,
10486,2022-08-05,207,Carol White,Toys,Python Book,1,403.82,10.0,USA,Debit Card,Delivered,3.0,0,
10487,2022-09-12,59,Dave Brown,Clothing,Running Shoes,5,230.79,20.0,USA,PayPal,Shipped,3.0,0,
10488,2022-08-07,206,Bob Smith,Clothing,Bluetooth Speaker,2,375.19,25.0,India,PayPal,Processing,5.0,0,Wrong item sent
10489,2022-12-30,331,Carol White,Home & Garden,Running Shoes,1,$268.53,25.0,USA,Bank Transfer,Processing,,0,Great product!
10490,2022-11-11,84,Eve Davis,Books,Python Book,2,285.17,20.0,Canada,PayPal,Delivered,2.0,0,
10491,2022-03-31,13,Carol White,Clothing,Running Shoes,3,292.48,,Germany,PayPal,Processing,,0,Great product!
10492,2022-06-05,237,Dave Brown,Sports,LED Lamp,2,326.12,25.0,Australia,Credit Card,Delivered,5.0,0,
10493,2022-06-21,158,Bob Smith,Toys,LED Lamp,2,35.08,0.0,France,PayPal,Delivered,,0,
10494,2022-05-18,104,Carol White,Books,Desk Chair,1,310.17,,Canada,Bank Transfer,Delivered,4.0,0,
10495,2022-04-28,359,Bob Smith,Electronics,LED Lamp,1,359.89,15.0,Canada,PayPal,Delivered,4.0,0,Packaging was damaged
10496,2022-09-25,340,Alice Johnson,Clothing,Coffee Maker,1,158.81,0.0,USA,Bank Transfer,Delivered,5.0,1,Wrong item sent
10497,2022-11-29,365,Eve Davis,Clothing,Skincare Set,3,489.4,20.0,USA,Credit Card,Delivered,,0,
10498,2022-12-09,43,Alice Johnson,Clothing,Running Shoes,2,76.5,,Australia,Credit Card,Cancelled,5.0,0,Wrong item sent
10499,2022-12-31,179,Eve Davis,Electronics,LED Lamp,5,455.67,10.0,India,PayPal,Delivered,,0,
10500,2022-12-27,358,Alice Johnson,Clothing,Desk Chair,1,339.84,15.0,USA,Credit Card,Delivered,,0,
10501,2022-01-04,264,Bob Smith,Clothing,Wireless Headset,1,333.84,25.0,USA,Credit Card,Shipped,,1,
10502,2022-12-31,243,Bob Smith,Electronics,LED Lamp,3,438.63,5.0,UK,Credit Card,Delivered,3.0,0,
10503,2022-11-01,37,Alice Johnson,Toys,Yoga Mat,3,416.71,15.0,UK,PayPal,Delivered,4.0,0,
10504,2022-09-27,362,Dave Brown,Toys,Wireless Headset,2,175.99,0.0,France,Bank Transfer,Shipped,3.0,0,
10505,2022-05-26,353,Alice Johnson,Home & Garden,Yoga Mat,1,354.16,10.0,USA,Credit Card,Processing,5.0,0,Packaging was damaged
10506,2022-09-16,346,Carol White,Clothing,Desk Chair,2,30.05,5.0,France,Credit Card,Delivered,1.0,0,"Excellent quality, will buy again"
10507,2022-05-28,364,Dave Brown,Clothing,Wireless Headset,2,234.69,15.0,Canada,Bank Transfer,Delivered,4.0,0,Arrived late
10508,2022-08-29,250,Bob Smith,Home & Garden,Running Shoes,1,469.2,10.0,India,Bank Transfer,Delivered,3.0,0,Arrived late
10509,2022-02-05,120,Alice Johnson,Books,Coffee Maker,1,140.67,0.0,Canada,Debit Card,Delivered,,0,Great product!
10510,2022-07-05,192,Dave Brown,Books,Laptop Pro,10,29.74,10.0,USA,Credit Card,Delivered,5.0,1,"Excellent quality, will buy again"
10511,2022-10-31,295,Carol White,Electronics,Bluetooth Speaker,5,293.56,10.0,Australia,PayPal,Delivered,5.0,0,
10512,2022-06-17,392,Eve Davis,Books,Desk Chair,1,180.77,5.0,USA,Credit Card,Delivered,5.0,0,Packaging was damaged
10513,2022-08-14,62,Bob Smith,Toys,Running Shoes,1,192.94,20.0,India,PayPal,Shipped,5.0,0,Packaging was damaged
10514,2022-11-21,210,Dave Brown,Electronics,Laptop Pro,5,293.32,0.0,USA,PayPal,Processing,,0,Great product!
10515,2022-12-05,295,Dave Brown,Clothing,Yoga Mat,2,312.69,,Canada,PayPal,Returned,5.0,0,
10516,2022-03-14,398,Dave Brown,Clothing,Laptop Pro,2,221.47,5.0,USA,PayPal,Delivered,,0,
10517,2022-02-02,52,Alice Johnson,Home & Garden,Running Shoes,1,256.24,5.0,USA,Bank Transfer,Returned,,0,Great product!
10518,2022-10-21,210,Bob Smith,Electronics,Skincare Set,10,496.66,,UK,Credit Card,Delivered,,0,
10519,2022-01-20,313,Bob Smith,Sports,Python Book,1,478.79,20.0,USA,Credit Card,Delivered,,0,
10520,2022-08-11,279,Alice Johnson,Electronics,Bluetooth Speaker,1,355.12,15.0,India,Debit Card,Delivered,,1,
10521,2022-03-23,388,Alice Johnson,Sports,Skincare Set,1,84.93,15.0,Germany,Debit Card,Delivered,4.0,0,Wrong item sent
10522,2022-09-27,202,Alice Johnson,Electronics,Coffee Maker,1,183.18,0.0,France,Credit Card,Cancelled,,0,
10523,2022-07-24,139,Carol White,Electronics,Bluetooth Speaker,1,442.13,25.0,India,Credit Card,Returned,,1,
10524,2022-03-10,340,Dave Brown,Sports,Running Shoes,1,214.67,0.0,Canada,Credit Card,Delivered,,0,
10525,2022-01-02,19,Carol White,Sports,LED Lamp,3,477.91,20.0,USA,PayPal,Delivered,2.0,0,
10526,2022-01-04,321,Bob Smith,Beauty,LED Lamp,2,246.71,20.0,Germany,Credit Card,Cancelled,3.0,0,
10527,2022-02-07,95,Alice Johnson,Electronics,Python Book,3,431.58,,UK,Debit Card,Processing,5.0,0,
10528,2022-02-09,130,Dave Brown,Books,Laptop Pro,3,22.51,5.0,USA,PayPal,Delivered,4.0,0,
10529,2022-05-06,105,Eve Davis,Electronics,Python Book,1,219.91,,USA,Bank Transfer,Delivered,5.0,0,Good value for money
10530,2022-01-27,197,Dave Brown,Electronics,Bluetooth Speaker,1,351.63,5.0,Canada,Credit Card,Delivered,3.0,0,
10531,2022-06-07,260,Eve Davis,Electronics,Desk Chair,10,432.46,5.0,USA,Credit Card,Delivered,5.0,0,"Excellent quality, will buy again"
10532,2022-01-18,39,Dave Brown,Electronics,Laptop Pro,1,306.77,,USA,Debit Card,Delivered,,0,Great product!
10533,2022-03-11,305,Alice Johnson,Toys,Running Shoes,10,90.76,10.0,USA,Credit Card,Delivered,,0,
10534,2022-02-04,131,Eve Davis,Electronics,LED Lamp,5,443.47,,USA,Credit Card,Delivered,2.0,0,
10535,2022-01-27,154,Eve Davis,Books,Running Shoes,5,289.53,15.0,France,PayPal,Cancelled,,0,
10536,2022-04-03,41,Bob Smith,Books,Wireless Headset,2,58.47,0.0,Canada,PayPal,Delivered,4.0,0,
10537,2022-09-07,321,Dave Brown,Electronics,Laptop Pro,2,234.6,0.0,USA,Credit Card,Shipped,5.0,0,
10538,2022-04-09,122,Carol White,Beauty,Bluetooth Speaker,2,350.98,20.0,Australia,PayPal,Shipped,,0,
10539,2022-04-27,244,Carol White,Clothing,Desk Chair,1,228.25,20.0,USA,Credit Card,Cancelled,,0,
10540,2022-10-30,245,Bob Smith,Toys,Running Shoes,1,436.04,20.0,UK,Credit Card,Delivered,3.0,0,
10541,2022-05-12,144,Bob Smith,Toys,Skincare Set,1,214.73,5.0,UK,Bank Transfer,Delivered,,0,
10542,2022-06-07,186,Bob Smith,Toys,Desk Chair,3,293.81,5.0,USA,Credit Card,Delivered,3.0,0,
10543,2022-11-16,35,Alice Johnson,Home & Garden,Running Shoes,1,109.53,,USA,Debit Card,Delivered,4.0,0,
10544,2022-12-28,211,Alice Johnson,Electronics,LED Lamp,5,258.78,5.0,USA,PayPal,Delivered,5.0,0,Wrong item sent
10545,2022-07-12,33,Alice Johnson,Electronics,Bluetooth Speaker,10,115.31,0.0,USA,Credit Card,Delivered,4.0,0,
10546,2022-08-09,159,Alice Johnson,Books,LED Lamp,5,116.47,20.0,Germany,Debit Card,Delivered,5.0,0,
10547,2022-02-15,317,Bob Smith,Clothing,Coffee Maker,1,143.55,15.0,USA,PayPal,Delivered,4.0,0,
10548,2022-04-06,364,Bob Smith,Sports,Desk Chair,3,26.88,15.0,USA,PayPal,Delivered,4.0,0,Arrived late
10549,2022-03-06,192,Alice Johnson,Home & Garden,Wireless Headset,1,85.84,25.0,Canada,Credit Card,Cancelled,4.0,0,
10550,2022-10-22,163,Alice Johnson,Electronics,Yoga Mat,3,215.06,,Germany,Credit Card,Cancelled,5.0,0,
10551,2022-06-15,252,Eve Davis,Electronics,LED Lamp,2,69.87,15.0,UK,Debit Card,Delivered,4.0,0,
10552,2022-01-09,39,Dave Brown,Electronics,Wireless Headset,5,71.03,20.0,Australia,Debit Card,Processing,3.0,0,
10553,2022-10-12,131,Eve Davis,Books,Yoga Mat,3,484.13,15.0,France,Debit Card,Delivered,3.0,0,"Excellent quality, will buy again"
10554,2022-12-22,96,Dave Brown,Electronics,Skincare Set,1,216.41,,UK,Credit Card,Processing,5.0,0,Wrong item sent
10555,2022-10-04,141,Alice Johnson,Home & Garden,Bluetooth Speaker,2,204.85,5.0,Germany,Credit Card,Processing,,0,
10556,2022-01-30,270,Alice Johnson,Home & Garden,Bluetooth Speaker,3,137.53,15.0,USA,Crypto,Delivered,2.0,0,
10557,2022-06-25,169,Alice Johnson,Electronics,Wireless Headset,1,258.66,5.0,Canada,Credit Card,Processing,,0,
10558,2022-09-01,392,Eve Davis,Books,Laptop Pro,1,300.05,0.0,India,Credit Card,Shipped,,1,Packaging was damaged
10559,2022-10-26,367,Bob Smith,Books,Skincare Set,2,212.0,15.0,Germany,Debit Card,Delivered,4.0,0,
10560,2022-08-29,275,Dave Brown,Clothing,Yoga Mat,1,199.94,25.0,USA,Credit Card,Delivered,1.0,1,Great product!
10561,2022-08-14,365,Eve Davis,Beauty,Desk Chair,10,351.71,20.0,Australia,Credit Card,Delivered,3.0,0,
10562,2022-06-22,398,Alice Johnson,Electronics,Desk Chair,1,475.14,,France,Credit Card,Delivered,4.0,0,
10563,2022-03-25,99,Bob Smith,Clothing,Desk Chair,1,439.52,15.0,USA,Credit Card,Shipped,4.0,0,
10564,2022-02-16,61,Eve Davis,Toys,Python Book,10,63.72,0.0,Germany,Credit Card,Delivered,4.0,0,
10565,2022-10-20,323,Dave Brown,Clothing,Bluetooth Speaker,1,327.89,25.0,India,PayPal,Delivered,4.0,0,
10566,2022-08-14,217,Alice Johnson,Clothing,Laptop Pro,1,8.49,,USA,Credit Card,Processing,5.0,0,
10567,2022-05-02,77,Dave Brown,Home & Garden,Skincare Set,3,318.38,10.0,USA,Credit Card,Delivered,4.0,0,
10568,2022-06-03,208,Alice Johnson,Home & Garden,Coffee Maker,2,234.86,25.0,Canada,Bank Transfer,Delivered,5.0,0,
10569,2022-10-14,348,Alice Johnson,Electronics,Coffee Maker,5,248.1,15.0,USA,Debit Card,Delivered,5.0,0,
10570,2022-09-20,45,Carol White,Clothing,Yoga Mat,10,$396.25,5.0,Canada,Debit Card,Delivered,,0,Good value for money
10571,2022-03-02,347,Dave Brown,Clothing,Wireless Headset,1,$485.65,0.0,USA,Debit Card,Cancelled,5.0,1,
10572,2022-09-30,202,Bob Smith,Books,Running Shoes,5,366.08,15.0,UK,PayPal,Processing,4.0,0,
10573,2022-01-25,210,Alice Johnson,Books,Bluetooth Speaker,2,27.02,,France,Credit Card,Processing,5.0,0,
10574,2022-06-25,328,Bob Smith,Home & Garden,Python Book,2,369.56,20.0,Germany,Credit Card,Delivered,4.0,0,Good value for money
10575,2022-10-08,135,Eve Davis,Home & Garden,Yoga Mat,5,415.76,10.0,USA,Credit Card,Delivered,5.0,0,
10576,2022-11-07,369,Alice Johnson,Electronics,Running Shoes,5,38.75,10.0,Germany,Crypto,Delivered,3.0,0,
10577,2023-01-10,22,Alice Johnson,Electronics,Running Shoes,5,164.86,,USA,PayPal,Delivered,,0,
10578,2022-10-10,358,Alice Johnson,Clothing,Bluetooth Speaker,1,397.07,10.0,India,Bank Transfer,Delivered,,0,
10579,2022-02-16,393,Bob Smith,Electronics,Bluetooth Speaker,1,249.09,10.0,USA,Credit Card,Delivered,,0,
10580,2022-07-28,60,Carol White,Home & Garden,Running Shoes,1,348.97,25.0,UK,PayPal,Cancelled,,1,
10581,2022-10-13,298,Dave Brown,Books,Running Shoes,5,253.65,20.0,USA,Debit Card,Returned,4.0,0,
10582,2023-01-10,59,Alice Johnson,Electronics,Yoga Mat,1,489.22,,UK,Credit Card,Delivered,5.0,0,
10583,2022-06-15,231,Dave Brown,Toys,Laptop Pro,10,468.42,25.0,USA,PayPal,Processing,2.0,0,Wrong item sent
10584,2022-09-29,285,Dave Brown,Clothing,Coffee Maker,3,144.17,,Australia,Credit Card,Delivered,5.0,0,
10585,2022-09-28,183,Dave Brown,Electronics,Bluetooth Speaker,1,196.01,,Canada,Credit Card,Delivered,5.0,1,
10586,2022-10-29,101,Bob Smith,Electronics,Bluetooth Speaker,1,218.52,0.0,Australia,Debit Card,Delivered,4.0,0,
10587,2022-02-01,114,Dave Brown,Books,LED Lamp,1,56.58,,Canada,PayPal,Cancelled,3.0,0,
10588,2022-08-15,368,Eve Davis,Clothing,Yoga Mat,3,205.02,10.0,USA,Bank Transfer,Shipped,,0,Wrong item sent
10589,2022-01-15,42,Bob Smith,Sports,Bluetooth Speaker,2,388.55,0.0,USA,Credit Card,Delivered,5.0,0,
10590,2022-05-17,29,Bob Smith,Clothing,Running Shoes,5,424.21,20.0,USA,Credit Card,Delivered,,0,
10591,2022-07-06,277,Eve Davis,Toys,Bluetooth Speaker,1,443.64,10.0,India,Credit Card,Processing,5.0,0,Good value for money
10592,2022-03-19,97,Carol White,Electronics,LED Lamp,1,12.21,20.0,France,Debit Card,Delivered,5.0,1,
10593,2022-04-06,191,Carol White,Home & Garden,Laptop Pro,3,395.46,5.0,France,Debit Card,Delivered,,0,
10594,2022-11-24,379,Alice Johnson,Toys,Bluetooth Speaker,1,253.8,15.0,UK,Credit Card,Processing,2.0,0,
10595,2022-11-08,319,Carol White,Electronics,LED Lamp,2,107.05,15.0,USA,Debit Card,Delivered,5.0,0,
10596,2022-05-04,38,Alice Johnson,Electronics,LED Lamp,1,251.88,,USA,Credit Card,Delivered,,0,Good value for money
10597,2022-10-14,207,Dave Brown,Clothing,Yoga Mat,5,422.91,10.0,France,Credit Card,Delivered,4.0,0,
10598,2022-03-03,194,Alice Johnson,Beauty,Bluetooth Speaker,2,219.95,20.0,USA,Debit Card,Delivered,,0,
10599,2022-08-28,140,Carol White,Books,LED Lamp,5,495.28,15.0,USA,Debit Card,Delivered,5.0,1,
10600,2022-08-03,289,Alice Johnson,Home & Garden,Wireless Headset,5,310.26,,Canada,Credit Card,Shipped,5.0,0,
10601,2022-04-27,257,Bob Smith,Home & Garden,Yoga Mat,1,247.43,25.0,USA,Credit Card,Delivered,3.0,0,"Excellent quality, will buy again"
10602,2022-01-05,225,Carol White,Electronics,LED Lamp,10,150.97,15.0,Germany,Debit Card,Delivered,,1,
10603,2022-11-04,28,Alice Johnson,Clothing,Yoga Mat,1,10.47,25.0,USA,Credit Card,Delivered,5.0,0,Arrived late
10604,2022-11-28,190,Carol White,Electronics,Bluetooth Speaker,2,307.22,15.0,USA,Debit Card,Processing,5.0,0,
10605,2022-07-15,245,Eve Davis,Clothing,Coffee Maker,1,290.86,0.0,USA,PayPal,Delivered,5.0,0,Packaging was damaged
10606,2022-02-26,334,Carol White,Sports,LED Lamp,1,260.82,10.0,Germany,PayPal,Delivered,4.0,0,
10607,2022-06-23,373,Eve Davis,Home & Garden,Desk Chair,2,271.16,25.0,UK,PayPal,Delivered,5.0,0,
10608,2022-05-29,315,Alice Johnson,Beauty,Wireless Headset,3,422.54,25.0,USA,PayPal,Returned,5.0,0,
10609,2022-06-20,49,Eve Davis,Electronics,Coffee Maker,5,161.85,,USA,Credit Card,Delivered,,1,Wrong item sent
10610,2022-02-11,301,Carol White,Clothing,Laptop Pro,1,277.38,25.0,India,Credit Card,Delivered,4.0,0,"Excellent quality, will buy again"
10611,2023-01-06,204,Bob Smith,Sports,Coffee Maker,1,341.57,10.0,Canada,PayPal,Delivered,4.0,0,
10612,2022-05-07,379,Eve Davis,Electronics,Skincare Set,3,108.86,,Canada,Credit Card,Processing,,0,
10613,2022-05-20,390,Carol White,Electronics,Laptop Pro,1,462.79,10.0,UK,PayPal,Delivered,5.0,0,Packaging was damaged
10614,2022-12-28,115,Bob Smith,Clothing,Desk Chair,3,369.88,0.0,USA,Credit Card,Processing,5.0,0,
10615,2022-05-21,20,Dave Brown,Clothing,Running Shoes,1,31.38,15.0,Germany,PayPal,Delivered,4.0,0,
10616,2022-08-30,85,Eve Davis,Beauty,Yoga Mat,1,433.23,,France,Credit Card,Delivered,2.0,0,
10617,2022-04-18,396,Eve Davis,Clothing,Laptop Pro,3,465.29,25.0,USA,Credit Card,Delivered,5.0,0,Wrong item sent
10618,2022-06-19,253,Alice Johnson,Sports,Running Shoes,2,397.87,15.0,France,Bank Transfer,Cancelled,,0,
10619,2022-09-28,52,Dave Brown,Toys,LED Lamp,1,215.98,15.0,Germany,Debit Card,Delivered,4.0,0,
10620,2022-07-27,148,Alice Johnson,Electronics,Bluetooth Speaker,5,497.22,0.0,UK,PayPal,Delivered,5.0,0,
10621,2022-03-23,186,Alice Johnson,Home & Garden,Skincare Set,1,66.6,5.0,UK,PayPal,Delivered,,1,
10622,2022-01-06,173,Carol White,Electronics,Python Book,10,270.62,,France,PayPal,Processing,,0,
10623,2022-04-25,353,Alice Johnson,Electronics,Skincare Set,1,89.34,0.0,Germany,Bank Transfer,Delivered,,1,
10624,2022-07-14,114,Eve Davis,Sports,Skincare Set,2,222.48,25.0,USA,Debit Card,Delivered,4.0,0,
10625,2022-05-29,2,Alice Johnson,Electronics,Skincare Set,3,464.08,20.0,UK,Credit Card,Delivered,5.0,0,Wrong item sent
10626,2022-10-07,34,Bob Smith,Clothing,LED Lamp,10,398.16,15.0,India,Credit Card,Delivered,,1,Wrong item sent
10627,2022-01-08,282,Eve Davis,Clothing,Python Book,1,392.13,15.0,Germany,Credit Card,Delivered,3.0,0,
10628,2022-01-24,161,Carol White,Electronics,Python Book,3,180.16,20.0,India,Credit Card,Delivered,3.0,0,
10629,2022-07-19,170,Alice Johnson,Clothing,Bluetooth Speaker,1,467.46,25.0,Germany,PayPal,Delivered,4.0,0,
10630,2022-04-05,94,Bob Smith,Clothing,LED Lamp,5,187.29,5.0,UK,Credit Card,Delivered,5.0,0,
10631,2022-04-13,248,Bob Smith,Clothing,Python Book,3,24.79,10.0,Canada,Credit Card,Cancelled,5.0,0,"Excellent quality, will buy again"
10632,2023-01-03,321,Eve Davis,Toys,Yoga Mat,5,320.71,,Canada,Credit Card,Delivered,,0,Arrived late
10633,2022-12-29,366,Alice Johnson,Clothing,Bluetooth Speaker,1,184.51,15.0,Germany,Bank Transfer,Delivered,,0,Great product!
10634,2022-03-29,8,Bob Smith,Electronics,Yoga Mat,1,81.09,0.0,Germany,Credit Card,Cancelled,1.0,0,
10635,2022-03-31,321,Alice Johnson,Electronics,Coffee Maker,5,467.66,,Australia,Credit Card,Cancelled,5.0,0,Wrong item sent
10636,2022-03-04,110,Eve Davis,Home & Garden,Skincare Set,5,320.43,5.0,USA,Credit Card,Delivered,3.0,0,
10637,2022-03-24,394,Dave Brown,Books,Wireless Headset,1,470.56,25.0,France,Credit Card,Shipped,5.0,0,Packaging was damaged
10638,2022-01-03,32,Bob Smith,Beauty,LED Lamp,10,293.57,5.0,UK,Bank Transfer,Shipped,1.0,0,Great product!
10639,2022-09-04,51,Carol White,Home & Garden,Skincare Set,1,36.61,5.0,France,Credit Card,Delivered,4.0,0,
10640,2022-12-27,168,Alice Johnson,Electronics,Yoga Mat,3,19.82,20.0,Canada,PayPal,Delivered,,0,Wrong item sent
10641,2022-07-13,66,Eve Davis,Electronics,Running Shoes,5,450.78,0.0,Australia,PayPal,Processing,,0,
10642,2022-01-25,31,Eve Davis,Books,Bluetooth Speaker,1,24.17,25.0,USA,PayPal,Delivered,,0,"Excellent quality, will buy again"
10643,2022-09-02,324,Carol White,Home & Garden,Wireless Headset,2,309.51,20.0,USA,PayPal,Delivered,4.0,0,
10644,2022-11-06,12,Dave Brown,Electronics,Python Book,1,152.5,20.0,Canada,PayPal,Delivered,4.0,0,
10645,2022-08-02,287,Alice Johnson,Books,Wireless Headset,10,345.39,10.0,Germany,Debit Card,Delivered,3.0,0,Wrong item sent
10646,2022-10-05,23,Dave Brown,Sports,Yoga Mat,1,145.94,0.0,Canada,Bank Transfer,Processing,,0,Great product!
10647,2022-12-15,161,Eve Davis,Home & Garden,Skincare Set,3,23.42,,Germany,PayPal,Shipped,5.0,0,
10648,2022-06-21,264,Bob Smith,Home & Garden,Bluetooth Speaker,1,366.77,25.0,USA,PayPal,Returned,4.0,0,
10649,2022-12-21,190,Dave Brown,Sports,Yoga Mat,1,158.9,0.0,India,PayPal,Delivered,,0,
10650,2022-08-06,380,Bob Smith,Electronics,Yoga Mat,10,277.65,5.0,USA,Debit Card,Delivered,3.0,1,Great product!
10651,2022-07-02,241,Carol White,Electronics,Coffee Maker,1,388.06,10.0,USA,PayPal,Delivered,,0,
10652,2022-03-20,80,Eve Davis,Electronics,Desk Chair,2,352.9,15.0,USA,PayPal,Delivered,,0,Arrived late
10653,2022-11-30,271,Bob Smith,Electronics,Desk Chair,1,177.54,,Australia,Credit Card,Shipped,,0,Arrived late
10654,2022-10-03,104,Alice Johnson,Toys,Python Book,1,375.17,10.0,Germany,Crypto,Delivered,1.0,0,Packaging was damaged
10655,2022-02-09,78,Eve Davis,Electronics,Desk Chair,10,463.21,20.0,Canada,Debit Card,Processing,,0,Good value for money
10656,2022-12-05,12,Carol White,Home & Garden,Python Book,1,306.94,25.0,USA,Credit Card,Delivered,4.0,0,
10657,2022-07-29,283,Alice Johnson,Home & Garden,Python Book,2,353.24,5.0,USA,Credit Card,Delivered,,1,
